number,value,params_atr_period,params_avoid_strong_trend,params_bb_dev,params_bb_period,params_reentry_cooldown_bars,params_rsi_exit,params_rsi_oversold,params_rsi_period,params_stop_loss_atr_mult,params_stop_loss_type,params_take_profit_atr_mult,params_take_profit_pct,params_take_profit_type,params_trend_long_period,params_use_invalidation,user_attrs_annualized_return,user_attrs_final_value,user_attrs_initial_capital,user_attrs_lost_trades,user_attrs_max_drawdown,user_attrs_pnl,user_attrs_pnl_pct,user_attrs_sharpe_ratio,user_attrs_strategy_params,user_attrs_total_return,user_attrs_total_trades,user_attrs_won_trades
85,-109.9906666232282,30.0,False,1.75,10.0,2.0,60.0,25.0,14.0,4.0,fixed,,0.08,support_resistance,280.0,True,3.908440316299306e-07,10001.801953318101,10000.0,0.0,0.1452458871736235,1.8019533181013685,0.00018019533181012903,-109.9906666232282,"{'trend_long_period': 280, 'avoid_strong_trend': False, 'rsi_period': 14, 'rsi_oversold': 25, 'rsi_exit': 60, 'bb_period': 10, 'bb_dev': 1.75, 'use_invalidation': True, 'reentry_cooldown_bars': 2, 'atr_period': 30, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.00018017909858139802,1.0,1.0
86,-109.9906666232282,30.0,False,1.75,10.0,10.0,60.0,25.0,14.0,4.0,fixed,,0.08,support_resistance,280.0,True,3.908440316299306e-07,10001.801953318101,10000.0,0.0,0.1452458871736235,1.8019533181013685,0.00018019533181012903,-109.9906666232282,"{'trend_long_period': 280, 'avoid_strong_trend': False, 'rsi_period': 14, 'rsi_oversold': 25, 'rsi_exit': 60, 'bb_period': 10, 'bb_dev': 1.75, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'atr_period': 30, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.00018017909858139802,1.0,1.0
87,-109.9906666232282,30.0,False,1.75,10.0,2.0,60.0,25.0,14.0,4.0,fixed,,0.08,support_resistance,280.0,True,3.908440316299306e-07,10001.801953318101,10000.0,0.0,0.1452458871736235,1.8019533181013685,0.00018019533181012903,-109.9906666232282,"{'trend_long_period': 280, 'avoid_strong_trend': False, 'rsi_period': 14, 'rsi_oversold': 25, 'rsi_exit': 60, 'bb_period': 10, 'bb_dev': 1.75, 'use_invalidation': True, 'reentry_cooldown_bars': 2, 'atr_period': 30, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.00018017909858139802,1.0,1.0
88,-1.0,30.0,False,3.0,10.0,10.0,55.0,20.0,14.0,4.0,fixed,,0.08,support_resistance,280.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 280, 'avoid_strong_trend': False, 'rsi_period': 14, 'rsi_oversold': 20, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'atr_period': 30, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
89,-1.0,12.0,False,3.0,10.0,10.0,55.0,20.0,18.0,4.0,fixed,,0.08,support_resistance,280.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 280, 'avoid_strong_trend': False, 'rsi_period': 18, 'rsi_oversold': 20, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'atr_period': 12, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
90,-1.0,30.0,False,3.0,10.0,9.0,55.0,20.0,8.0,4.0,fixed,,0.08,support_resistance,290.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 290, 'avoid_strong_trend': False, 'rsi_period': 8, 'rsi_oversold': 20, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 9, 'atr_period': 30, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
91,-6.789026449385025,22.0,False,2.0,15.0,9.0,50.0,20.0,8.0,2.0,support_resistance,,0.05,atr,230.0,False,-7.507145298670396e-06,9965.451876624049,10000.0,1.0,0.4678356033364102,-34.548123375951036,-0.003454812337595148,-6.789026449385025,"{'trend_long_period': 230, 'avoid_strong_trend': False, 'rsi_period': 8, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.0, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 22, 'stop_loss_atr_mult': 2.0, 'take_profit_pct': 0.05, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",-0.0034607939826870526,1.0,0.0
92,-16.71013902604108,22.0,False,2.0,15.0,0.0,50.0,30.0,20.0,2.0,support_resistance,,0.05,atr,230.0,False,2.448285111136727e-06,10011.292966119912,10000.0,0.0,0.10017567103586941,11.292966119912307,0.0011292966119911263,-16.71013902604108,"{'trend_long_period': 230, 'avoid_strong_trend': False, 'rsi_period': 20, 'rsi_oversold': 30, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.0, 'use_invalidation': False, 'reentry_cooldown_bars': 0, 'atr_period': 22, 'stop_loss_atr_mult': 2.0, 'take_profit_pct': 0.05, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.001128659436234031,1.0,1.0
93,-109.9906666232282,22.0,False,2.0,15.0,9.0,50.0,30.0,26.0,2.0,support_resistance,,0.05,atr,110.0,False,3.908440316299306e-07,10001.801953318101,10000.0,0.0,0.1452458871736235,1.8019533181013685,0.00018019533181012903,-109.9906666232282,"{'trend_long_period': 110, 'avoid_strong_trend': False, 'rsi_period': 26, 'rsi_oversold': 30, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.0, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 22, 'stop_loss_atr_mult': 2.0, 'take_profit_pct': 0.05, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.00018017909858139802,1.0,1.0
94,-16.71013902604108,22.0,False,2.0,15.0,0.0,50.0,30.0,20.0,2.0,support_resistance,,0.05,atr,110.0,False,2.448285111136727e-06,10011.292966119912,10000.0,0.0,0.10017567103586941,11.292966119912307,0.0011292966119911263,-16.71013902604108,"{'trend_long_period': 110, 'avoid_strong_trend': False, 'rsi_period': 20, 'rsi_oversold': 30, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.0, 'use_invalidation': False, 'reentry_cooldown_bars': 0, 'atr_period': 22, 'stop_loss_atr_mult': 2.0, 'take_profit_pct': 0.05, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.001128659436234031,1.0,1.0
95,-16.71013902604108,12.0,False,3.0,15.0,4.0,50.0,30.0,20.0,4.0,support_resistance,,0.06,support_resistance,110.0,False,2.448285111136727e-06,10011.292966119912,10000.0,0.0,0.10017567103586941,11.292966119912307,0.0011292966119911263,-16.71013902604108,"{'trend_long_period': 110, 'avoid_strong_trend': False, 'rsi_period': 20, 'rsi_oversold': 30, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 3.0, 'use_invalidation': False, 'reentry_cooldown_bars': 4, 'atr_period': 12, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.06, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.001128659436234031,1.0,1.0
96,-1.0,12.0,True,3.0,15.0,4.0,50.0,20.0,22.0,4.0,support_resistance,,0.06,support_resistance,260.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 260, 'avoid_strong_trend': True, 'rsi_period': 22, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 4, 'atr_period': 12, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.06, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
97,-1.0,12.0,True,3.0,15.0,4.0,50.0,20.0,16.0,4.0,support_resistance,,0.06,support_resistance,260.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 260, 'avoid_strong_trend': True, 'rsi_period': 16, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 4, 'atr_period': 12, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.06, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
98,-1.0,12.0,True,3.0,15.0,4.0,50.0,20.0,22.0,4.0,support_resistance,,0.04,support_resistance,260.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 260, 'avoid_strong_trend': True, 'rsi_period': 22, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 4, 'atr_period': 12, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.04, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
99,-1.0,12.0,True,3.0,15.0,4.0,50.0,20.0,22.0,4.0,support_resistance,,0.06,support_resistance,290.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 290, 'avoid_strong_trend': True, 'rsi_period': 22, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 4, 'atr_period': 12, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.06, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
100,-1.0,24.0,True,3.0,15.0,4.0,50.0,20.0,22.0,4.0,support_resistance,,0.06,support_resistance,260.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 260, 'avoid_strong_trend': True, 'rsi_period': 22, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 4, 'atr_period': 24, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.06, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
101,-1.0,12.0,True,3.0,15.0,4.0,50.0,20.0,16.0,4.0,support_resistance,,0.06,support_resistance,260.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 260, 'avoid_strong_trend': True, 'rsi_period': 16, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 4, 'atr_period': 12, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.06, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
102,-1.0,12.0,True,3.0,15.0,4.0,50.0,20.0,22.0,4.0,support_resistance,,0.06,support_resistance,290.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 290, 'avoid_strong_trend': True, 'rsi_period': 22, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 4, 'atr_period': 12, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.06, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
103,-1.0,24.0,True,3.0,30.0,4.0,50.0,20.0,22.0,3.0,fixed,,0.04,support_resistance,290.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 290, 'avoid_strong_trend': True, 'rsi_period': 22, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 30, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 4, 'atr_period': 24, 'stop_loss_atr_mult': 3.0, 'take_profit_pct': 0.04, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
104,-1.0,24.0,True,3.0,30.0,9.0,55.0,20.0,18.0,3.0,trailing,,0.04,fixed,260.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 260, 'avoid_strong_trend': True, 'rsi_period': 18, 'rsi_oversold': 20, 'rsi_exit': 55, 'bb_period': 30, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 9, 'atr_period': 24, 'stop_loss_atr_mult': 3.0, 'take_profit_pct': 0.04, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
105,-1.0,26.0,False,2.75,30.0,0.0,45.0,20.0,16.0,3.5,fixed,,0.07,fixed,300.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 300, 'avoid_strong_trend': False, 'rsi_period': 16, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 30, 'bb_dev': 2.75, 'use_invalidation': True, 'reentry_cooldown_bars': 0, 'atr_period': 26, 'stop_loss_atr_mult': 3.5, 'take_profit_pct': 0.07, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
106,-1.0,26.0,False,2.75,20.0,9.0,45.0,20.0,18.0,3.5,trailing,,0.07,fixed,300.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 300, 'avoid_strong_trend': False, 'rsi_period': 18, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 20, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 26, 'stop_loss_atr_mult': 3.5, 'take_profit_pct': 0.07, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
107,-1.0,28.0,False,2.75,30.0,0.0,45.0,20.0,18.0,3.5,fixed,,0.08,fixed,300.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 300, 'avoid_strong_trend': False, 'rsi_period': 18, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 30, 'bb_dev': 2.75, 'use_invalidation': True, 'reentry_cooldown_bars': 0, 'atr_period': 28, 'stop_loss_atr_mult': 3.5, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
108,-1.0,28.0,False,2.75,30.0,0.0,45.0,20.0,16.0,3.5,fixed,,0.07,fixed,300.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 300, 'avoid_strong_trend': False, 'rsi_period': 16, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 30, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 0, 'atr_period': 28, 'stop_loss_atr_mult': 3.5, 'take_profit_pct': 0.07, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
109,-4.971757017576036,28.0,False,2.75,30.0,0.0,45.0,20.0,12.0,3.5,fixed,,0.07,fixed,190.0,False,7.252716589385451e-06,10033.490980863984,10000.0,0.0,0.0930899442070587,33.49098086398408,0.0033490980863983832,-4.971757017576036,"{'trend_long_period': 190, 'avoid_strong_trend': False, 'rsi_period': 12, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 30, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 0, 'atr_period': 28, 'stop_loss_atr_mult': 3.5, 'take_profit_pct': 0.07, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.003343502347706693,1.0,1.0
110,-1.0,28.0,False,2.75,30.0,5.0,45.0,20.0,16.0,2.5,fixed,,0.08,fixed,300.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 300, 'avoid_strong_trend': False, 'rsi_period': 16, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 30, 'bb_dev': 2.75, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'atr_period': 28, 'stop_loss_atr_mult': 2.5, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
111,-3.1269963983911655,28.0,False,1.5,30.0,1.0,50.0,20.0,12.0,2.5,fixed,,0.08,fixed,120.0,False,1.0486843172669616e-05,10048.4613943637,10000.0,0.0,0.1767798798665307,48.46139436369958,0.004846139436369912,-3.1269963983911655,"{'trend_long_period': 120, 'avoid_strong_trend': False, 'rsi_period': 12, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 30, 'bb_dev': 1.5, 'use_invalidation': False, 'reentry_cooldown_bars': 1, 'atr_period': 28, 'stop_loss_atr_mult': 2.5, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.004834434702600693,1.0,1.0
112,-7.1075844792436875,18.0,False,1.5,25.0,1.0,50.0,20.0,8.0,2.5,trailing,,0.08,fixed,250.0,True,-7.114946415561923e-06,9967.25382994215,10000.0,1.0,0.612903159721036,-32.74617005784967,-0.003274617005785019,-7.1075844792436875,"{'trend_long_period': 250, 'avoid_strong_trend': False, 'rsi_period': 8, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 25, 'bb_dev': 1.5, 'use_invalidation': True, 'reentry_cooldown_bars': 1, 'atr_period': 18, 'stop_loss_atr_mult': 2.5, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",-0.0032799902975740466,2.0,1.0
113,-7.1075844792436875,16.0,False,1.5,25.0,1.0,50.0,20.0,8.0,2.5,trailing,,0.08,fixed,120.0,True,-7.114946415561923e-06,9967.25382994215,10000.0,1.0,0.612903159721036,-32.74617005784967,-0.003274617005785019,-7.1075844792436875,"{'trend_long_period': 120, 'avoid_strong_trend': False, 'rsi_period': 8, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 25, 'bb_dev': 1.5, 'use_invalidation': True, 'reentry_cooldown_bars': 1, 'atr_period': 16, 'stop_loss_atr_mult': 2.5, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",-0.0032799902975740466,2.0,1.0
114,-6.789026449385025,18.0,False,1.5,25.0,3.0,50.0,20.0,8.0,2.5,trailing,,0.08,fixed,120.0,True,-7.507145298670396e-06,9965.451876624049,10000.0,1.0,0.4678356033364102,-34.548123375951036,-0.003454812337595148,-6.789026449385025,"{'trend_long_period': 120, 'avoid_strong_trend': False, 'rsi_period': 8, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 25, 'bb_dev': 1.5, 'use_invalidation': True, 'reentry_cooldown_bars': 3, 'atr_period': 18, 'stop_loss_atr_mult': 2.5, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",-0.0034607939826870526,1.0,0.0
115,-3.1269963983911655,16.0,False,1.5,25.0,1.0,50.0,20.0,12.0,2.5,trailing,,0.08,fixed,120.0,True,1.0486843172669616e-05,10048.4613943637,10000.0,0.0,0.1767798798665307,48.46139436369958,0.004846139436369912,-3.1269963983911655,"{'trend_long_period': 120, 'avoid_strong_trend': False, 'rsi_period': 12, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 25, 'bb_dev': 1.5, 'use_invalidation': True, 'reentry_cooldown_bars': 1, 'atr_period': 16, 'stop_loss_atr_mult': 2.5, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.004834434702600693,1.0,1.0
116,-7.1075844792436875,18.0,False,1.5,25.0,1.0,50.0,20.0,8.0,2.5,trailing,,0.08,fixed,130.0,True,-7.114946415561923e-06,9967.25382994215,10000.0,1.0,0.612903159721036,-32.74617005784967,-0.003274617005785019,-7.1075844792436875,"{'trend_long_period': 130, 'avoid_strong_trend': False, 'rsi_period': 8, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 25, 'bb_dev': 1.5, 'use_invalidation': True, 'reentry_cooldown_bars': 1, 'atr_period': 18, 'stop_loss_atr_mult': 2.5, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",-0.0032799902975740466,2.0,1.0
117,-6.789026449385025,30.0,False,2.75,30.0,5.0,50.0,20.0,8.0,4.0,trailing,,0.08,support_resistance,290.0,False,-7.507145298670396e-06,9965.451876624049,10000.0,1.0,0.4678356033364102,-34.548123375951036,-0.003454812337595148,-6.789026449385025,"{'trend_long_period': 290, 'avoid_strong_trend': False, 'rsi_period': 8, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 30, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 5, 'atr_period': 30, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",-0.0034607939826870526,1.0,0.0
118,-6.789026449385025,30.0,False,2.75,30.0,5.0,50.0,20.0,8.0,4.0,trailing,,0.08,support_resistance,290.0,False,-7.507145298670396e-06,9965.451876624049,10000.0,1.0,0.4678356033364102,-34.548123375951036,-0.003454812337595148,-6.789026449385025,"{'trend_long_period': 290, 'avoid_strong_trend': False, 'rsi_period': 8, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 30, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 5, 'atr_period': 30, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",-0.0034607939826870526,1.0,0.0
119,-1.0,30.0,False,2.75,30.0,9.0,50.0,20.0,26.0,4.0,fixed,,0.08,support_resistance,290.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 290, 'avoid_strong_trend': False, 'rsi_period': 26, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 30, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 30, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
120,-1.0,30.0,False,2.75,30.0,5.0,55.0,20.0,26.0,4.0,fixed,,0.08,support_resistance,290.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 290, 'avoid_strong_trend': False, 'rsi_period': 26, 'rsi_oversold': 20, 'rsi_exit': 55, 'bb_period': 30, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 5, 'atr_period': 30, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
121,-1.0,30.0,False,2.75,30.0,5.0,50.0,20.0,26.0,4.0,fixed,,0.08,support_resistance,220.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 220, 'avoid_strong_trend': False, 'rsi_period': 26, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 30, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 5, 'atr_period': 30, 'stop_loss_atr_mult': 4.0, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
122,-1.0,30.0,False,2.25,20.0,5.0,55.0,25.0,26.0,1.5,fixed,,0.02,support_resistance,210.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 210, 'avoid_strong_trend': False, 'rsi_period': 26, 'rsi_oversold': 25, 'rsi_exit': 55, 'bb_period': 20, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 5, 'atr_period': 30, 'stop_loss_atr_mult': 1.5, 'take_profit_pct': 0.02, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
123,-1.0,30.0,False,2.25,20.0,9.0,55.0,25.0,26.0,1.5,fixed,,0.08,support_resistance,210.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 210, 'avoid_strong_trend': False, 'rsi_period': 26, 'rsi_oversold': 25, 'rsi_exit': 55, 'bb_period': 20, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 30, 'stop_loss_atr_mult': 1.5, 'take_profit_pct': 0.08, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
124,-1.0,30.0,False,2.25,20.0,9.0,55.0,25.0,26.0,1.5,fixed,,0.02,support_resistance,210.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 210, 'avoid_strong_trend': False, 'rsi_period': 26, 'rsi_oversold': 25, 'rsi_exit': 55, 'bb_period': 20, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 30, 'stop_loss_atr_mult': 1.5, 'take_profit_pct': 0.02, 'stop_loss_type': 'atr', 'take_profit_type': 'fixed', 'use_stop_loss': True, 'use_take_profit': True}",0.0,0.0,0.0
